Estado,Ciudad,Tipo,Canal,día,mes,año,dia_semana,Precio_lag1,Precio_mean7,Precio_sugerido
Quintana Roo,Cancún,Ultrapasteurizada,Autoservicios,2,8,2025,5,32.05,31.960000000000004,32.00383515647798
Quintana Roo,Cancún,Ultrapasteurizada,Tiendas,2,8,2025,5,33.13,33.14714285714286,33.21747438941385
Quintana Roo,Chetumal,Ultrapasteurizada,Autoservicios,2,8,2025,5,34.67,34.621428571428574,34.64588560791487
Quintana Roo,Chetumal,Ultrapasteurizada,Tiendas,2,8,2025,5,27.0,27.0,26.996301018555148
San Luis Potosí,San Luis Potosí,Pasteurizada,Autoservicios,2,8,2025,5,27.17,27.012857142857147,27.118855609455206
San Luis Potosí,San Luis Potosí,Pasteurizada,Tiendas,2,8,2025,5,26.44,26.44,26.47108741341113
San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Autoservicios,2,8,2025,5,31.82,31.844285714285718,31.88201042160325
San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Tiendas,2,8,2025,5,27.25,27.24142857142857,27.24600494919011
Sinaloa,Culiacán,Pasteurizada,Autoservicios,2,8,2025,5,26.98,26.979999999999997,26.978705325397897
Sinaloa,Culiacán,Pasteurizada,Tiendas,2,8,2025,5,31.39,31.389999999999993,31.39442828919593
Sinaloa,Culiacán,Ultrapasteurizada,Autoservicios,2,8,2025,5,32.32,32.32,32.27196045704725
Sinaloa,Culiacán,Ultrapasteurizada,Tiendas,2,8,2025,5,36.67,36.67000000000001,36.7565102736132
Sonora,Cd. Obregón,Pasteurizada,Autoservicios,2,8,2025,5,28.83,28.508571428571422,28.694088931316575
Sonora,Cd. Obregón,Pasteurizada,Tiendas,2,8,2025,5,29.0,29.0,29.00014810825977
Sonora,Cd. Obregón,Ultrapasteurizada,Autoservicios,2,8,2025,5,30.54,30.43142857142857,30.494705304387065
Sonora,Cd. Obregón,Ultrapasteurizada,Tiendas,2,8,2025,5,32.7,32.699999999999996,32.70950543815342
Sonora,Hermosillo,Pasteurizada,Autoservicios,2,8,2025,5,26.88,26.88,26.869097703285565
Sonora,Hermosillo,Pasteurizada,Tiendas,2,8,2025,5,28.48,28.479999999999997,28.482507022801787
Sonora,Hermosillo,Ultrapasteurizada,Autoservicios,2,8,2025,5,24.57,24.569999999999997,24.60754983058477
Sonora,Hermosillo,Ultrapasteurizada,Tiendas,2,8,2025,5,24.54,24.57571428571428,24.61678789164505
Sonora,Nogales,Ultrapasteurizada,Autoservicios,2,8,2025,5,30.23,30.229999999999997,30.24911469289144
Sonora,Nogales,Ultrapasteurizada,Tiendas,2,8,2025,5,29.95,29.949999999999996,29.951616163664717
Sonora,San Luis Río Colorado,Pasteurizada,Autoservicios,2,8,2025,5,0.0,0.0,0.0
Sonora,San Luis Río Colorado,Pasteurizada,Tiendas,2,8,2025,5,0.0,0.0,0.0
Sonora,San Luis Río Colorado,Ultrapasteurizada,Autoservicios,2,8,2025,5,0.0,0.0,0.0
